"","X_key","Course.ID","EntityType","Name","Length..Hours.","Avg..User.Rating","Total.Enrollments","Total.Ratings","Organiser","Difficulty","Public.URL","uni"
"3615","X14bwAwrEeihtBJn6CjaCg","X14bwAwrEeihtBJn6CjaCg","COURSE","On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform",3,4.7,859,70,"Google Cloud","Intermediate","https://www.coursera.org/learn/onprem-upgrade-apigee-gcp",FALSE
"3616","Tq_sjE-_EeiNBQqYqBGpZg","Tq_sjE-_EeiNBQqYqBGpZg","COURSE","Google Cloud Platform Fundamentals: Core Infrastructure en Français",13,4.63157894736842,962,19,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-fundamentals-fr",FALSE
"3617","PKcRqaWHEeipIQrH-_6yOA","PKcRqaWHEeipIQrH-_6yOA","COURSE","Essential Cloud Infrastructure: Core Services 日本語版",14,4.71428571428571,636,56,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-core-services-jp",FALSE
"3619","NvjGfPeCEeSW1SIAC3oCCQ","NvjGfPeCEeSW1SIAC3oCCQ","COURSE","Gestão para a Aprendizagem: Módulo Gestão Estratégica",9,4.6953125,24292,128,"Fundação Lemann, Elos Educacional","Mixed","https://www.coursera.org/learn/gestao-escolar",FALSE
"3633","ndapzR5iEemGig7OO3_EEA","ndapzR5iEemGig7OO3_EEA","COURSE","Intel® Network Academy - Network Transformation 102",11,4.42857142857143,697,14,"Intel","Beginner","https://www.coursera.org/learn/network-transformation-102",FALSE
"3639","ETVa_6WGEeiuigqo2O4RrA","ETVa_6WGEeiuigqo2O4RrA","COURSE","Essential Cloud Infrastructure: Foundation en Español",12,4.75490196078431,400,102,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-foundation-es",FALSE
"3650","RrbjVWj_EeiOiBLbdFBodg","RrbjVWj_EeiOiBLbdFBodg","COURSE","How Google does Machine Learning 日本語版",14,4.50892857142857,1583,112,"Google Cloud","Intermediate","https://www.coursera.org/learn/google-machine-learning-jp",FALSE
"3669","oWawIRajEeWEjBINzvDOWw","oWawIRajEeWEjBINzvDOWw","COURSE","Quantitative Formal Modeling and Worst-Case Performance Analysis",20,4.38461538461539,6175,39,"EIT Digital ","Mixed","https://www.coursera.org/learn/quantitative-formal-modeling-1",FALSE
"3670","lRDEkh59Eem8yRJNMQvJSA","lRDEkh59Eem8yRJNMQvJSA","COURSE","Preparing for the Google Cloud Professional Cloud Architect Exam en Español",6,5,120,1,"Google Cloud","Advanced","https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-es",FALSE
"3678","Tk9Dc6WJEeiH3AqX3raR7A","Tk9Dc6WJEeiH3AqX3raR7A","COURSE","Essential Cloud Infrastructure: Core Services en Español",13,4.80555555555556,311,72,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-core-services-es",FALSE
"3680","QC4kKWp-Eem1cA4MoEDf2g","QC4kKWp-Eem1cA4MoEDf2g","COURSE","Introduction to Blockchain: Using and Securing Cryptocurrencies",5,4.9375,627,16,"Association of International Certified Professional Accountants","Beginner","https://www.coursera.org/learn/blockchain-using-securing-cryptocurrencies",FALSE
"3689","3r_VmUhHEeWk9g4dP2hYVQ","3r_VmUhHEeWk9g4dP2hYVQ","COURSE","Genetics and Society: A Course for Educators",9,4.5625,7149,80,"American Museum of Natural History","Mixed","https://www.coursera.org/learn/genetics-society",FALSE
"3696","uI7ZD6WGEeiuigqo2O4RrA","uI7ZD6WGEeiuigqo2O4RrA","COURSE","Essential Cloud Infrastructure: Foundation 日本語版",11,4.58536585365854,687,82,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-foundation-jp",FALSE
"3697","rq8afsy4Eei_yhJb4Jwwlg","rq8afsy4Eei_yhJb4Jwwlg","COURSE","Creating Cutscenes in Unity",18,4.84615384615385,783,13,"Unity","Intermediate","https://www.coursera.org/learn/creating-cutscenes-unity",FALSE
"3714","Ia3Bq6WMEei-Ig6IBTcCNA","Ia3Bq6WMEei-Ig6IBTcCNA","COURSE","Reliable Cloud Infrastructure: Design and Process 日本語版",17,4.6,441,30,"Google Cloud","Intermediate","https://www.coursera.org/learn/cloud-infrastructure-design-process-jp",FALSE
"3731","THEtU6WMEeiECQr9tzDo4g","THEtU6WMEeiECQr9tzDo4g","COURSE","Reliable Cloud Infrastructure: Design and Process en Español",17,4.78787878787879,227,33,"Google Cloud","Intermediate","https://www.coursera.org/learn/cloud-infrastructure-design-process-es",FALSE
"3732","SMV3z1rEEeeZ3g7LRzMq2g","SMV3z1rEEeeZ3g7LRzMq2g","COURSE","Foundations of mining non-structured medical data",13,4,851,7,"EIT Digital ","Beginner","https://www.coursera.org/learn/mining-medical-data",FALSE
"3734","NgV--ZXhEeiMeg4E6KSakA","NgV--ZXhEeiMeg4E6KSakA","COURSE","3D Art and Audio Pipeline",8,4.25925925925926,1083,27,"Unity","Intermediate","https://www.coursera.org/learn/3d-art-and-audio-pipeline",FALSE
"3742","wPolI88hEemmpg7Oq2Di7A","wPolI88hEemmpg7Oq2Di7A","COURSE","Tables, Data & Networking in iOS",12,4.57142857142857,120,7,"LearnQuest","Advanced","https://www.coursera.org/learn/swift-ios-tables-networking",FALSE
"3746","c9X5H6WLEeiuigqo2O4RrA","c9X5H6WLEeiuigqo2O4RrA","COURSE","Elastic Cloud Infrastructure: Containers and Services en Español",4,4.75,282,60,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-containers-services-es",FALSE
"3750","NEMPQKWKEeis9hK3qadDqA","NEMPQKWKEeis9hK3qadDqA","COURSE","Elastic Cloud Infrastructure: Scaling and Automation en Español",12,4.82456140350877,240,57,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-es",FALSE
"3756","8LSYdqWJEeiMTA7YCiPMSg","8LSYdqWJEeiMTA7YCiPMSg","COURSE","Elastic Cloud Infrastructure: Scaling and Automation 日本語版",13,4.68181818181818,535,44,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-jp",FALSE
"3758","2RQKJFb6EeWTbwotamPtlQ","2RQKJFb6EeWTbwotamPtlQ","COURSE","Aprenda a ensinar programação com o Programaê!",8,4.74,6577,100,"Fundação Telefônica, Fundação Lemann","Mixed","https://www.coursera.org/learn/programae",FALSE
"3760","1zAbIKS1Eei1igqyy64WCg","1zAbIKS1Eei1igqyy64WCg","COURSE","Privacy in the Western World",14,5,268,1,"EIT Digital ","Beginner","https://www.coursera.org/learn/history-privacy-laws",FALSE
"3772","pV-AB0--Eeiffw4x_8DMCA","pV-AB0--Eeiffw4x_8DMCA","COURSE","Google Cloud Platform Fundamentals: Core Infrastructure auf Deutsch",12,4.44444444444444,602,9,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-fundamentals-de",FALSE
"3773","o03I4mqBEemMJQ7uACVE_A","o03I4mqBEemMJQ7uACVE_A","COURSE","Introduction to Blockchain: Benefits, Values and Opportunities",6,5,510,7,"Association of International Certified Professional Accountants","Beginner","https://www.coursera.org/learn/blockchain-benefits-values-opportunities",FALSE
"3775","eFz106ZREeiECQr9tzDo4g","eFz106ZREeiECQr9tzDo4g","COURSE","Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro",19,4.8125,355,32,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-br",FALSE
"3778","ZPEgXXgzEem-ghJxhGXYRg","ZPEgXXgzEem-ghJxhGXYRg","COURSE","Creating Toolpaths for a CNC Lathe",15,4.88888888888889,254,9,"Autodesk","Advanced","https://www.coursera.org/learn/cnc-toolpaths-cnc-lathe",FALSE
"3808","Y0Gh_XgWEemDFA76c8GyjA","Y0Gh_XgWEemDFA76c8GyjA","COURSE","Generative Design for Industrial Applications",14,5,181,2,"Autodesk","Intermediate","https://www.coursera.org/learn/generative-design-industrial-applications",FALSE
"3820","DF0FYaWLEeiCoxKpzipawg","DF0FYaWLEeiCoxKpzipawg","COURSE","Elastic Cloud Infrastructure: Containers and Services 日本語版",4,4.57446808510638,534,47,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-containers-services-jp",FALSE
"3822","6a74bl0TEei8DAoSywaPZA","6a74bl0TEei8DAoSywaPZA","COURSE","Palo Alto Networks Cybersecurity Essentials II",12,4.64285714285714,1053,42,"Palo Alto Networks","Intermediate","https://www.coursera.org/learn/cybersecurity-essentials-2",FALSE
"3825","z8ohBRZdEeiTrQ6xJuZ9tA","z8ohBRZdEeiTrQ6xJuZ9tA","COURSE","Programming for Level Design",16,3.89473684210526,1431,19,"Unity","Advanced","https://www.coursera.org/learn/programming-level-design",FALSE
"3841","KdOvri-GEeWl3A7Kuc0JCQ","KdOvri-GEeWl3A7Kuc0JCQ","COURSE","System Validation (4): Modelling Software, Protocols, and other behaviour",6,4.66666666666667,2099,9,"EIT Digital ","Advanced","https://www.coursera.org/learn/system-validation-software-protocols",FALSE
"3846","7u69S8jWEei73RJtcIVKvg","7u69S8jWEei73RJtcIVKvg","COURSE","Lighting, Reflection, and Post Processing Effects",10,4.80952380952381,1041,21,"Unity","Intermediate","https://www.coursera.org/learn/lighting-reflection-post-processing",FALSE
"3879","5vyJyqZOEeis9hK3qadDqA","5vyJyqZOEeis9hK3qadDqA","COURSE","Building Resilient Streaming Systems on GCP em Português Brasileiro",13,4.2,230,10,"Google Cloud","Intermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-br",FALSE
"3904","20cUeRNfEemsugpc-osVtg","20cUeRNfEemsugpc-osVtg","COURSE","Privacy in the USA",18,4,120,1,"EIT Digital ","Intermediate","https://www.coursera.org/learn/privacy-laws-us",FALSE
"3910","t2Gp3snCEemHiQqglUGzsg","t2Gp3snCEemHiQqglUGzsg","COURSE","Project: Basic Image Classification with TensorFlow",5,4.46153846153846,204,13,"Rhyme","Beginner","https://www.coursera.org/learn/tensorflow-beginner-basic-image-classification",FALSE
"3916","XKYn4y7IEeiRVgrlrdHlsg","XKYn4y7IEeiRVgrlrdHlsg","COURSE","Palo Alto Networks Cybersecurity Gateway II",10,4.69642857142857,1074,56,"Palo Alto Networks","Intermediate","https://www.coursera.org/learn/cybersecurity-gateway-2",FALSE
"3934","vr2bX4j2EemyFAo3wnwbWA","vr2bX4j2EemyFAo3wnwbWA","COURSE","Preparing for the Google Cloud Professional Data Engineer Exam 日本語版",7,NA,61,0,"Google Cloud","Advanced","https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-jp",FALSE
"3941","RGTS16ZREeiH3AqX3raR7A","RGTS16ZREeiH3AqX3raR7A","COURSE","Google Cloud Platform Big Data and Machine Learning Fundamentals en Français",18,4.7,497,10,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-fr",FALSE
"3967","cm6SuF0tEeeRBg6DrzW1mg","cm6SuF0tEeeRBg6DrzW1mg","COURSE","Capstone:  Autonomous Runway Detection for IoT",3,4.68421052631579,1553,57,"EIT Digital ","Advanced","https://www.coursera.org/learn/autonomous-runway-detection",FALSE
"3968","_QKuGG_yEei1thLYptGxsg","_QKuGG_yEei1thLYptGxsg","COURSE","Launching into Machine Learning 日本語版",11,4.41860465116279,633,43,"Google Cloud","Intermediate","https://www.coursera.org/learn/launching-machine-learning-jp",FALSE
"3983","kpia7fZyEemuNwqd0d-0ww","kpia7fZyEemuNwqd0d-0ww","COURSE","iOS App Store & In-App Purchases",8,4.75,91,4,"LearnQuest","Advanced","https://www.coursera.org/learn/ios-swift-app-store-in-app-purchase",FALSE
"3992","MX3iQy-EEeWl3A7Kuc0JCQ","MX3iQy-EEeWl3A7Kuc0JCQ","COURSE","System Validation (3): Requirements by modal formulas",7,4.375,1745,8,"EIT Digital ","Advanced","https://www.coursera.org/learn/system-validation-modal-formulas",FALSE
"3996","HOQCJaZMEei3zwoGmBo8pg","HOQCJaZMEei3zwoGmBo8pg","COURSE","Serverless Machine Learning con TensorFlow en GCP",20,4.72222222222222,188,18,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-es",FALSE
"3998","A8fh7cy4Eei0tApsIT9dlg","A8fh7cy4Eei0tApsIT9dlg","COURSE","Integrating Scripts for Scene Interactions",8,4.63157894736842,695,19,"Unity","Intermediate","https://www.coursera.org/learn/integrating-scripts-for-scene-interactions",FALSE
"4012","KRdixngXEemDFA76c8GyjA","KRdixngXEemDFA76c8GyjA","COURSE","Generative Design for Part Consolidation",12,5,176,2,"Autodesk","Advanced","https://www.coursera.org/learn/generative-design-part-consolidation",FALSE
"4016","8hSCARZdEeiEMA5EQOOEMg","8hSCARZdEeiEMA5EQOOEMg","COURSE","NPC Programming",11,4.05882352941176,1235,17,"Unity","Advanced","https://www.coursera.org/learn/npc-programming",FALSE
"4017","7F3IvslLEemrpgp-DHPbHA","7F3IvslLEemrpgp-DHPbHA","COURSE","Project: Predict Sales Revenue with scikit-learn",4,4.14285714285714,137,7,"Rhyme","Beginner","https://www.coursera.org/learn/scikit-learn-simple-linear-regression",FALSE
"4021","1LjhR4jyEemVHwq6UbgE0g","1LjhR4jyEemVHwq6UbgE0g","COURSE","Preparing for the Google Cloud Professional Cloud Architect Exam 日本語版",11,3.66666666666667,102,6,"Google Cloud","Advanced","https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-jp",FALSE
"4022","-EXexHGiEemp8g76HTuNiA","-EXexHGiEemp8g76HTuNiA","COURSE","Impact from digital transformation: A Nano course",10,3,90,2,"EIT Digital ","Advanced","https://www.coursera.org/learn/digital-transformation-impact-nano-course",FALSE
"4032","dRFPgC-GEeWUWxIOAnoaFQ","dRFPgC-GEeWUWxIOAnoaFQ","COURSE","System Validation (2): Model process behaviour",15,4.375,2088,8,"EIT Digital ","Intermediate","https://www.coursera.org/learn/system-validation-behavior",FALSE
"4033","bHHZ82j_EeiGFwrssIKG4A","bHHZ82j_EeiGFwrssIKG4A","COURSE","How Google does Machine Learning em Português Brasileiro",10,4.80769230769231,594,52,"Google Cloud","Intermediate","https://www.coursera.org/learn/google-machine-learning-br",FALSE
"4043","E-KIWxZeEeiMaRLWpdoVeg","E-KIWxZeEeiMaRLWpdoVeg","COURSE","Performance Optimization in Unity",13,4.45,1271,20,"Unity","Advanced","https://www.coursera.org/learn/performance-optimization-unity",FALSE
"4053","sYcV16ZOEeiLXw4QLApQMg","sYcV16ZOEeiLXw4QLApQMg","COURSE","Building Resilient Streaming Systems on Google Cloud Platform 日本語版",11,4.78571428571429,920,14,"Google Cloud","Intermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-jp",FALSE
"4056","mgu5l9rGEemZYA6RFvxeDg","mgu5l9rGEemZYA6RFvxeDg","COURSE","Project: Predicting House Prices with Regression using TensorFlow",5,4.71428571428571,110,7,"Rhyme","Beginner","https://www.coursera.org/learn/tensorflow-beginner-predicting-house-prices-regression",FALSE
"4062","YBCLyHXdEem4eA48L9wJiA","YBCLyHXdEem4eA48L9wJiA","COURSE","Elastic Cloud Infrastructure: Containers and Services dalam bahasa Indonesia",4,4.91379310344828,233,58,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-containers-services-id",FALSE
"4074","7wbnTIj2EemQgwpSLdrw6A","7wbnTIj2EemQgwpSLdrw6A","COURSE","Preparing for the Google Cloud Professional Data Engineer Exam em Português Brasileiro",6,NA,55,0,"Google Cloud","Advanced","https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-br",FALSE
"4075","71eLMaZLEeiDiw4YwP822A","71eLMaZLEeiDiw4YwP822A","COURSE","Serverless Machine Learning with Tensorflow on Google Cloud Platform 日本語版",14,4.58823529411765,258,17,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-jp",FALSE
"4089","VAHOz6ZMEeiL8hKwqznX5g","VAHOz6ZMEeiL8hKwqznX5g","COURSE","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en Español",15,4.6875,84,16,"Google Cloud","Intermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-es",FALSE
"4093","Iksk6KZOEeiL8hKwqznX5g","Iksk6KZOEeiL8hKwqznX5g","COURSE","Serverless Data Analysis with Google BigQuery and Cloud Dataflow en Español",14,4.82352941176471,80,17,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-es",FALSE
"4095","4sYbYHfpEem9bArpYNDHGA","4sYbYHfpEem9bArpYNDHGA","COURSE","Business Implications of AI: A Nano-course",7,4.33333333333333,73,3,"EIT Digital ","Advanced","https://www.coursera.org/learn/business-implications-ai-nano-course",FALSE
"4097","zTIUbG_yEeimLwog86FBpA","zTIUbG_yEeimLwog86FBpA","COURSE","Launching into Machine Learning en Français",10,4.33333333333333,306,3,"Google Cloud","Intermediate","https://www.coursera.org/learn/launching-machine-learning-fr",FALSE
"4114","CzpzTqZOEeiuigqo2O4RrA","CzpzTqZOEeiuigqo2O4RrA","COURSE","Serverless Data Analysis with Google BigQuery and Cloud Dataflow em Português Brasileiro",11,4.7,46,10,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-br",FALSE
"4118","6VK8t8lUEemx3BJ5OD4UBg","6VK8t8lUEemx3BJ5OD4UBg","COURSE","Introduction to G Suite 日本語版",4,NA,20,0,"Google Cloud","Beginner","https://www.coursera.org/learn/introduction-g-suite-jp",FALSE
"4125","SpW8-KJfEeiG9goIBchJPA","SpW8-KJfEeiG9goIBchJPA","COURSE","Feature Engineering en Español",11,4.625,203,8,"Google Cloud","Intermediate","https://www.coursera.org/learn/feature-engineering-es",FALSE
"4135","FALeCNrsEemxthIDmiPlEg","FALeCNrsEemxthIDmiPlEg","COURSE","Project: Multiple Linear Regression with scikit-learn",6,4,101,4,"Rhyme","Beginner","https://www.coursera.org/learn/scikit-learn-multiple-linear-regression",FALSE
"4138","7OC4AKWKEei7SwoHnjp4jA","7OC4AKWKEei7SwoHnjp4jA","COURSE","Elastic Cloud Infrastructure: Containers and Services auf Deutsch",4,NA,76,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-containers-services-de",FALSE
"4140","3TQdrKWKEeiH3AqX3raR7A","3TQdrKWKEeiH3AqX3raR7A","COURSE","Elastic Cloud Infrastructure: Containers and Services en Français",4,4.66666666666667,88,3,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-containers-services-fr",FALSE
"4141","0TJ9UhmCEeiuHA6DNkf16g","0TJ9UhmCEeiuHA6DNkf16g","COURSE","Standardisation & Technology",16,4.25,258,4,"EIT Digital ","Beginner","https://www.coursera.org/learn/standardisation",FALSE
"4156","JFjSEGj_EeiOiBLbdFBodg","JFjSEGj_EeiOiBLbdFBodg","COURSE","How Google does Machine Learning auf Deutsch",8,4.25,194,4,"Google Cloud","Intermediate","https://www.coursera.org/learn/google-machine-learning-de",FALSE
"4161","1HNDDnNnEem3JxLI6X86NA","1HNDDnNnEem3JxLI6X86NA","COURSE","Architecting with Google Kubernetes Engine: Foundations 日本語版",6,1,43,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke-jp",FALSE
"4164","lcgvOx6XEemQ6w6lW7pIFA","lcgvOx6XEemQ6w6lW7pIFA","COURSE","Application Deployment, Debug, Performance 日本語版",8,4.41176470588235,232,34,"Google Cloud","Intermediate","https://www.coursera.org/learn/app-deployment-debugging-performance-jp",FALSE
"4167","_DfF13XYEemqoArotpdrqg","_DfF13XYEemqoArotpdrqg","COURSE","Essential Cloud Infrastructure: Core Services dalam bahasa Indonesia",14,4.91428571428571,268,70,"Google Cloud","Intermediate","https://www.coursera.org/learn/essential-cloud-infrastructure-core-services-id",FALSE
"4169","XIpV9KJgEeiG9goIBchJPA","XIpV9KJgEeiG9goIBchJPA","COURSE","Art and Science of Machine Learning em Português Brasileiro",10,4.625,66,8,"Google Cloud","Intermediate","https://www.coursera.org/learn/art-science-ml-br",FALSE
"4170","W2o5gqZREeiRuw7EBWN-vA","W2o5gqZREeiRuw7EBWN-vA","COURSE","Google Cloud Platform Big Data and Machine Learning Fundamentals auf Deutsch",18,4,212,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-de",FALSE
"4179","EVBf7e-bEemjIRKsAX_xWg","EVBf7e-bEemjIRKsAX_xWg","COURSE","Data Analysis and Reporting in SAS Visual Analytics",9,5,76,1,"SAS","Mixed","https://www.coursera.org/learn/data-analysis-reporting-sas-va",FALSE
"4183","2s4Z7aZOEeis9hK3qadDqA","2s4Z7aZOEeis9hK3qadDqA","COURSE","Building Resilient Streaming Systems on Google Cloud Platform en Español",9,4.90909090909091,44,11,"Google Cloud","Intermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-es",FALSE
"4184","0TuHQB5_EemQ6w6lW7pIFA","0TuHQB5_EemQ6w6lW7pIFA","COURSE","Preparing for the Google Cloud Professional Data Engineer Exam en Español",4,NA,65,0,"Google Cloud","Advanced","https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-es",FALSE
"4186","yw2Ps8lUEem8mArV5RgwLA","yw2Ps8lUEem8mArV5RgwLA","COURSE","G Suite Security 日本語版",3,NA,13,0,"Google Cloud","Beginner","https://www.coursera.org/learn/g-suite-security-jp",FALSE
"4187","wVufXnXdEemr8A6er1Yf1A","wVufXnXdEemr8A6er1Yf1A","COURSE","Reliable Cloud Infrastructure: Design and Process dalam bahasa Indonesia",12,4.91379310344828,199,58,"Google Cloud","Intermediate","https://www.coursera.org/learn/cloud-infrastructure-design-process-id",FALSE
"4188","vlqxxqZMEeipAg4L-e-Ezg","vlqxxqZMEeipAg4L-e-Ezg","COURSE","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform em Português Brasileiro",12,4.6,68,10,"Google Cloud","Intermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-br",FALSE
"4190","qZaU7mj-Eei4Pg6SI1yUEA","qZaU7mj-Eei4Pg6SI1yUEA","COURSE","How Google does Machine Learning en Français",10,4.5,305,4,"Google Cloud","Intermediate","https://www.coursera.org/learn/google-machine-learning-fr",FALSE
"4191","qYOcUaZMEeiLXw4QLApQMg","qYOcUaZMEeiLXw4QLApQMg","COURSE","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform 日本語版",11,4.83333333333333,225,18,"Google Cloud","Intermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-jp",FALSE
"4193","lwSmUR6XEem8oQq42thpCA","lwSmUR6XEem8oQq42thpCA","COURSE","Securing and Integrating Components of your Application 日本語版",13,4.26315789473684,177,19,"Google Cloud","Intermediate","https://www.coursera.org/learn/securing-integrating-components-app-jp",FALSE
"4194","ltp8oW_yEeig5gq8RRNtIg","ltp8oW_yEeig5gq8RRNtIg","COURSE","Launching into Machine Learning en Español",10,4.61290322580645,161,31,"Google Cloud","Intermediate","https://www.coursera.org/learn/launching-machine-learning-es",FALSE
"4195","kAa6kaZOEeipIQrH-_6yOA","kAa6kaZOEeipIQrH-_6yOA","COURSE","Building Resilient Streaming Systems on Google Cloud Platform en Français",16,5,86,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-fr",FALSE
"4196","jItsDHXSEem4eA48L9wJiA","jItsDHXSEem4eA48L9wJiA","COURSE","Essential Cloud Infrastructure: Foundation dalam bahasa Indonesia",12,4.94594594594595,325,111,"Google Cloud","Intermediate","https://www.coursera.org/learn/essential-cloud-infrastructure-foundation-id",FALSE
"4198","dWV6p3ftEemcwxKZhm8aUA","dWV6p3ftEemcwxKZhm8aUA","COURSE","Exploring ​and ​Preparing ​your ​Data with BigQuery 日本語版",8,5,45,1,"Google Cloud","Beginner","https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery-jp",FALSE
"4200","ahJY96ZNEei-Ig6IBTcCNA","ahJY96ZNEei-Ig6IBTcCNA","COURSE","Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版",10,4.36842105263158,219,19,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-jp",FALSE
"4201","Yn8LBRZeEeib9w5QntJuLA","Yn8LBRZeEeib9w5QntJuLA","COURSE","Unity Services Implementation",15,3.8,829,5,"Unity","Advanced","https://www.coursera.org/learn/unity-services-implementation",FALSE
"4209","JCuEgHXbEemytwpxUXSvxA","JCuEgHXbEemytwpxUXSvxA","COURSE","Elastic Cloud Infrastructure: Scaling and Automation dalam bahasa Indonesia",12,4.90384615384615,223,52,"Google Cloud","Intermediate","https://www.coursera.org/learn/elastic-cloud-infrastructure-scaling-automation-id",FALSE
"4211","HKpUSqZMEeiH3AqX3raR7A","HKpUSqZMEeiH3AqX3raR7A","COURSE","Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português Brasileiro",18,4.66666666666667,61,9,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-br",FALSE
"4213","77ztW8kLEem39RJQBK97pA","77ztW8kLEem39RJQBK97pA","COURSE","Project: Data Analysis in R with dplyr",4,4.8,101,5,"Rhyme","Beginner","https://www.coursera.org/learn/introduction-to-dplyr",FALSE
"4214","3n8vZJ0SEemvcwrpxRc4pg","3n8vZJ0SEemvcwrpxRc4pg","COURSE","Getting Started with Google Kubernetes Engine 日本語版",10,4,60,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/google-kubernetes-engine-jp",FALSE
"4217","uy2HGa2bEemWpBIye3A_kg","uy2HGa2bEemWpBIye3A_kg","COURSE","Architecting with Google Kubernetes Engine: Production en Español",6,5,18,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-es",FALSE
"4225","gLi5InyKEeexIwq208q7qA","gLi5InyKEeexIwq208q7qA","COURSE","Учительський коучинг: сприяння розвитку сталих змін",13,5,377,2,"Match Teacher Residency","Mixed","https://www.coursera.org/learn/uchytelskyy-kouchynh",FALSE
"4227","fbK4gaZMEeiuigqo2O4RrA","fbK4gaZMEeiuigqo2O4RrA","COURSE","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en Français",13,4.5,56,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-fr",FALSE
"4232","QgTUKOUUEemxcA6MYUxOhg","QgTUKOUUEemxcA6MYUxOhg","COURSE","Performing Network, Path, and Text Analyses in SAS Visual Analytics",5,NA,63,0,"SAS","Intermediate","https://www.coursera.org/learn/network-path-text-analyses-sas-va",FALSE
"4234","Mw3qsu-bEem7Cw7a--m-Ig","Mw3qsu-bEem7Cw7a--m-Ig","COURSE","Using Data for Geographic Mapping and Forecasting in SAS Visual Analytics",5,5,62,1,"SAS","Intermediate","https://www.coursera.org/learn/using-data-geographic-mapping-sas-va",FALSE
"4236","JfrCUrJxEemECg4gHY2-WA","JfrCUrJxEemECg4gHY2-WA","COURSE","Architecting with Google Kubernetes Engine: Workloads en Español",10,5,17,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-es",FALSE
"4238","ENH5RclVEemxNRLYEGpIdg","ENH5RclVEemxNRLYEGpIdg","COURSE","Managing G Suite 日本語版",4,NA,11,0,"Google Cloud","Beginner","https://www.coursera.org/learn/managing-g-suite-jp",FALSE
"4240","Bbcl4slWEem8mArV5RgwLA","Bbcl4slWEem8mArV5RgwLA","COURSE","G Suite Mail Management 日本語版",4,NA,10,0,"Google Cloud","Beginner","https://www.coursera.org/learn/g-suite-mail-management-jp",FALSE
