X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL
4yPs1NawEeeIbwqmmTZQLA,4yPs1NawEeeIbwqmmTZQLA,COURSE,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,7,4.808625336927224,18700,371,Pontificia Universidad Católica de Chile,Intermediate,https://www.coursera.org/learn/enfermedades-no-transmisibles
eob4WaoKEee50hJ5aJhsdA,eob4WaoKEee50hJ5aJhsdA,COURSE,Web Design: Wireframes to Prototypes,27,4.873015873015873,7246,189,California Institute of the Arts,Intermediate,https://www.coursera.org/learn/web-design-wireframes-prototypes
MQKF8pqsEea7IQ5foiOduA,MQKF8pqsEea7IQ5foiOduA,COURSE,Six Sigma and the Organization (Advanced),13,4.67090395480226,9357,708,University System of Georgia,Intermediate,https://www.coursera.org/learn/six-sigma-organization-advanced
7mVd2Bh8EeWiMA6gO89JYQ,7mVd2Bh8EeWiMA6gO89JYQ,COURSE,Democracia y decisiones públicas. Introducción al análisis de políticas públicas,32,4.842245989304812,36728,748,Universitat Autònoma de Barcelona,Beginner,https://www.coursera.org/learn/democracia
-RdrYBzlEeiXawqf8NC2Yg,-RdrYBzlEeiXawqf8NC2Yg,COURSE,Intro to TensorFlow,10,4.463760504201681,16050,1904,Google Cloud,Intermediate,https://www.coursera.org/learn/intro-tensorflow
wS6YM72kEeSuIiIAC0uZhw,wS6YM72kEeSuIiIAC0uZhw,COURSE,Pre-Calculus,52,4.732323232323233,50280,396,Universitat Autònoma de Barcelona,Beginner,https://www.coursera.org/learn/introduccion-al-calculo
ZaS6jAmZEeehuBIVBG78lg,ZaS6jAmZEeehuBIVBG78lg,COURSE,Системное мышление,39,4.633333333333334,11790,120,Moscow Institute of Physics and Technology,Beginner,https://www.coursera.org/learn/system-thinking
6XVpR1F4EeaAmBJfqzpttQ,6XVpR1F4EeaAmBJfqzpttQ,COURSE,Психология сознания (Psychology of consciousness),35,4.728395061728395,16344,81,Saint Petersburg State University,Beginner,https://www.coursera.org/learn/psikhologiya-soznaniya
ofcUj5MCEeWI6BJRAK7IKQ,ofcUj5MCEeWI6BJRAK7IKQ,COURSE,Programming Mobile Applications for Android Handheld Systems: Part 1,17,4.625,61791,600,"University of Maryland, College Park",Mixed,https://www.coursera.org/learn/android-programming
Le_4Ub6XEeepKw4CZoGWJA,Le_4Ub6XEeepKw4CZoGWJA,COURSE,Securing and Integrating Components of your Application,5,4.583333333333333,6892,936,Google Cloud,Intermediate,https://www.coursera.org/learn/securing-integrating-components-app
oH6858DFEeescRKKgaFUmg,oH6858DFEeescRKKgaFUmg,COURSE,Agricultura urbana y periurbana,7,4.6235294117647054,16154,255,Universidad Nacional Autónoma de México,Beginner,https://www.coursera.org/learn/agricultura-urbana
YjCOKcQTEeWI6BLH_IXMZw,YjCOKcQTEeWI6BLH_IXMZw,COURSE,Politics and Economics of International Energy,20,4.74402390438247,29186,1004,Sciences Po,Beginner,https://www.coursera.org/learn/global-energy
2e_l18MBEea6CwrxGAW0VA,2e_l18MBEea6CwrxGAW0VA,COURSE,Mindware: Critical Thinking for the Information Age,12,4.732739420935412,21799,449,University of Michigan,Beginner,https://www.coursera.org/learn/mindware
GNr7-GFfEeW5iQpSR8Sfhw,GNr7-GFfEeW5iQpSR8Sfhw,COURSE,Materials Science: 10 Things Every Engineer Should Know,8,4.632340425531915,35241,1175,"University of California, Davis",Mixed,https://www.coursera.org/learn/materials-science
PI5sDtTUEeWoww7Hc7148Q,PI5sDtTUEeWoww7Hc7148Q,COURSE,Personality Types at Work,15,4.383620689655173,25913,232,University of Florida,Beginner,https://www.coursera.org/learn/personality-types-at-work
A0_iymMnEea_8A7Guyve4Q,A0_iymMnEea_8A7Guyve4Q,COURSE,Construction Cost Estimating and Cost Control,25,4.678527607361963,14894,815,Columbia University,Beginner,https://www.coursera.org/learn/construction-cost-estimating
W5mm5_tfEeaVgA4fbAXgRA,W5mm5_tfEeaVgA4fbAXgRA,COURSE,Boosting Creativity for Innovation,24,4.758992805755396,5324,278,HEC Paris,Beginner,https://www.coursera.org/learn/boosting-creativity-innovation
HFhDw-STEeWYOBIRup69HQ,HFhDw-STEeWYOBIRup69HQ,COURSE,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",13,4.156903765690377,32143,478,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/cloud-applications-part1
bPNkFHQ_EeWi0g6YoSAL-w,bPNkFHQ_EeWi0g6YoSAL-w,COURSE,Wine Tasting: Sensory Techniques for Wine Analysis,18,4.763975155279503,22254,161,"University of California, Davis",Beginner,https://www.coursera.org/learn/wine
uCrSqjAVEeeZnwpGNf0eQA,uCrSqjAVEeeZnwpGNf0eQA,COURSE,"Federal Taxation I: Individuals, Employees, and Sole Proprietors",37,4.902777777777778,8173,216,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/federal-taxation-individuals
YgrvbxeNEeaUCRJWL-pjpQ,YgrvbxeNEeaUCRJWL-pjpQ,COURSE,Introducción a la programación orientada a objetos en Java,49,4.78740157480315,22967,127,Universidad de los Andes,Beginner,https://www.coursera.org/learn/introduccion-programacion-java
1Ik-_RC4EeaRgQ4evS8KlQ,1Ik-_RC4EeaRgQ4evS8KlQ,COURSE,Creating Dashboards and Storytelling with Tableau,19,4.629695885509839,18154,559,"University of California, Davis",Beginner,https://www.coursera.org/learn/dataviz-dashboards
rDis-afYEeiRNw4jwPDDmA,rDis-afYEeiRNw4jwPDDmA,COURSE,Introduction to Business Analytics: Communicating with Data,12,4.826086956521739,7995,115,University of Illinois at Urbana-Champaign,Intermediate,https://www.coursera.org/learn/intro-business-analytics
e4SzF9c1EeS-LCIAC3icWw,e4SzF9c1EeS-LCIAC3icWw,COURSE,The Art of Negotiation,6,4.328178694158075,84078,1164,"University of California, Irvine",Mixed,https://www.coursera.org/learn/art-of-negotiation
dh3wTQZNEeWJMSIAC7Jl0w,dh3wTQZNEeWJMSIAC7Jl0w,COURSE,Creative Problem Solving,14,4.095367847411445,96938,367,University of Minnesota,Mixed,https://www.coursera.org/learn/creative-problem-solving
